"Cost" & "TR_NRMSE" & "VA_NRMSE"
"1" & 0.01 & 1.04097434970213 & 2.80190074415306
"2" & 0.1 & 1.03701349794505 & 2.90235508113153
"3" & 1 & 1.02683225280061 & 2.83222314373844
"4" & 10 & 1.02402923132568 & 2.87203402895114
"5" & 100 & 1.02262667879878 & 2.87767498200695
"6" & 1000 & 1.0225297363921 & 2.88075681407217
