"k" "fold" "TR error" "VA error"
10 1 0.485670815448743 0.733681633213266
10 2 0.486197328828465 0.757490434505236
10 3 0.483426900985664 0.702235475137128
10 4 0.487307042600309 0.60411182410832
10 5 0.48155254989297 0.771279507442293
10 6 0.474078442215666 0.762805785526093
10 7 0.486798750001512 0.484201353609496
10 8 0.466930643327962 0.957814064642564
10 9 0.482735649698539 0.770317064348314
10 10 0.477815641239557 0.611024361301254
