"k" "fold" "TR error" "VA error"
10 1 0.214519223335094 0.868851935080373
10 2 0.233746661849425 0.660999957870222
10 3 0.216923240618249 1.31303780668009
10 4 0.231087576336522 0.68845714678777
10 5 0.197596204503758 1.23707669525752
10 6 0.192740720058098 1.22192370289071
10 7 0.207576463799483 0.579178915803062
10 8 0.206629811623197 1.10649947554139
10 9 0.20866055450226 0.807150850021957
10 10 0.218376491405864 0.994571255217065
