"k" "fold" "TR error" "VA error"
10 1 0.0951716101756614 0.975807345205121
10 2 0.0949935302566291 0.763820603486429
10 3 0.0951318443291526 1.49229398677338
10 4 0.0964965889792034 0.786751785389623
10 5 0.0968613680677373 1.13996606953004
10 6 0.0961801985488661 1.14189104890719
10 7 0.0966354877017794 0.716372278887885
10 8 0.0950453018035338 1.06325254055734
10 9 0.0942161979142504 0.995393973532992
10 10 0.0960264260685242 1.31737509486059
