"k" "fold" "TR error" "VA error"
10 1 0.0937992141540072 0.948193552457983
10 2 0.0947952337904745 0.807553487108707
10 3 0.0942448928748608 1.38404546714879
10 4 0.0944933498538034 0.710609764141625
10 5 0.095511834476722 1.01730258519664
10 6 0.0956294771466998 0.999442051866974
10 7 0.0954870802538827 0.500587776137736
10 8 0.0932949746428545 0.884802575668598
10 9 0.0953373741722024 1.01354077365057
10 10 0.094922201075119 1.32443361810425
