"k" "fold" "TR error" "VA error"
10 1 0.0971734932524119 12.9387641856933
10 2 0.0967663784974247 6.83411495239433
10 3 0.0965108172784929 14.27381232668
10 4 0.0974827509568964 8.85671237771984
10 5 0.096584936587233 6.67074061238762
10 6 0.0972530977878426 12.6870617209863
10 7 0.0979230465677469 5.75181328896824
10 8 0.0979628027935597 10.9117211874313
10 9 0.0974869198686054 4.91467659719832
10 10 0.0966761624204658 5.87538267694049
