"k" "fold" "TR error" "VA error"
10 1 0.0946648878534728 1.2011839657621
10 2 0.0948587557253901 1.57185014572487
10 3 0.0953089393853794 1.55766724663313
10 4 0.095304338687109 1.89445202963693
10 5 0.096482566040418 1.34870724348266
10 6 0.0958419863901108 2.05233160740744
10 7 0.0949306486337151 1.03894038430029
10 8 0.0949915056920891 0.928131512443045
10 9 0.0959091974906792 1.16263741699405
10 10 0.0958505754055868 1.70567000199555
