"k" "fold" "TR error" "VA error"
10 1 0.0987819659166918 1.35494678950969
10 2 0.0964107892174535 0.96879081965475
10 3 0.098495853761217 1.68652565377651
10 4 0.0998858618681386 1.10830939662832
10 5 0.0980496493643612 1.43391068295436
10 6 0.0985034080993531 1.57136335786927
10 7 0.0963073739469197 0.956955764150499
10 8 0.0976937371340615 1.48925782532344
10 9 0.0969409755918827 1.24070702303119
10 10 0.0969072352922982 1.78485000422025
