"k" "fold" "TR error" "VA error"
10 1 0.0945755144219635 1.17342959887891
10 2 0.094702820836964 1.63131289372725
10 3 0.0951247418055932 1.61754745224116
10 4 0.095396903484314 2.00234705433596
10 5 0.0963824045252518 1.37149445679953
10 6 0.0957498146456902 2.20053812308253
10 7 0.095123927873534 1.01820959718482
10 8 0.0947907399388393 0.917687278142463
10 9 0.0956668734695839 1.16033085414963
10 10 0.0959215228953544 1.70483831852137
