"k" "fold" "TR error" "VA error"
10 1 32.521982023954 94.5658225802734
10 2 33.1410447220403 50.758507272299
10 3 26.0683879277436 67.8859575585771
10 4 26.7126315559309 43.9589823084871
10 5 31.8793391348363 60.7361025518384
10 6 38.3281595067882 43.6317820533
10 7 48.6947939497441 40.9434752101949
10 8 40.9209531454433 62.6186813660925
10 9 42.2013101845819 49.8097185700483
10 10 25.8249065664091 57.2860285183202
