"k" "fold" "TR error" "VA error"
10 1 0.0946694695000312 1.52831239058964
10 2 0.0959851457440512 1.41891126656108
10 3 0.0956299334628176 1.38537396657486
10 4 0.0962878160510911 1.62830761953253
10 5 0.095287904242903 1.20662388771115
10 6 0.0951556081162433 1.51850005598734
10 7 0.0961655118126003 0.960611398013417
10 8 0.0948849788570878 1.23138224620122
10 9 0.0949488139601092 1.30733847704738
10 10 0.0956512210047344 1.84850571445297
