"k" "fold" "TR error" "VA error"
10 1 8912.29690580343 28285.6006870688
10 2 5534.93288110999 7522.63164396667
10 3 1848.15139656491 1967.0795423916
10 4 28027.3390520947 42978.9597173721
10 5 2007.94835735081 2408.28749228435
10 6 12501.8807191394 18039.4515873969
10 7 2027.7687200944 1671.14360165396
10 8 16612.0245547565 17530.5086812928
10 9 22437.8053996364 39868.756212511
10 10 14166.174475585 43592.3899434672
