"k" "fold" "TR error" "VA error"
10 1 0.0931125123020851 0.929056688559891
10 2 0.0947301828968585 0.797195800080016
10 3 0.0942019851938233 1.41350818573648
10 4 0.0944871348507381 0.706143718286434
10 5 0.0956402430619478 1.03649773904824
10 6 0.0953620757107187 1.02066979359524
10 7 0.095664241459559 0.531781151069922
10 8 0.0934651993161189 0.8798093568718
10 9 0.0951271734233497 0.981079138648786
10 10 0.0955728281869498 1.30594177614072
