"k" "fold" "TR error" "VA error"
10 1 0.095442828642444 1.64835887649921
10 2 0.0951970836584699 2.71537025723046
10 3 0.0961146947547896 1.46231832979345
10 4 0.0961752162154187 2.96823593189623
10 5 0.0954006565599691 1.60389566701187
10 6 0.0960147652756515 3.51474269496958
10 7 0.0953924098809434 3.0639563468216
10 8 0.0947024530381348 1.20330028002776
10 9 0.0957418894323107 1.34667160957708
10 10 0.0955634494926411 2.26285104085587
