"k" "fold" "TR error" "VA error"
10 1 0.0958996203867849 1.43365039889391
10 2 0.0980575780374422 1.68883505034157
10 3 0.098102576853015 1.41990690798154
10 4 0.096928821680304 1.73637141545783
10 5 0.0972499894150401 1.39240541812208
10 6 0.0974756106804462 1.69794470759782
10 7 0.0978900789131951 1.57026288867208
10 8 0.0958774317737846 1.06600187227041
10 9 0.0988409283529458 1.23427500950166
10 10 0.0963090403072607 1.85635308324244
