"k" "fold" "TR error" "VA error"
10 1 0.0943922897406197 0.941455032586156
10 2 0.0933400149362689 0.878626379856628
10 3 0.0943587010944162 1.43282852402906
10 4 0.0938060892359478 0.823642753610621
10 5 0.0946766702906561 1.06956366527742
10 6 0.0943079820420828 1.02522665096434
10 7 0.0955696867654488 0.496973095187179
10 8 0.0934954255127501 0.842410411493042
10 9 0.0934064032740091 1.01698319650128
10 10 0.094397368877934 1.33149428052066
