"k" "fold" "TR error" "VA error"
10 1 0.0987508349929736 1.42917466320958
10 2 0.10157282676277 0.975476479217322
10 3 0.0998312395452014 1.74622914934309
10 4 0.100233620019061 1.16167295092625
10 5 0.101929122681139 1.47618997709427
10 6 0.0994766323177472 1.65845311203746
10 7 0.0995100984359796 0.976078917963548
10 8 0.0984675632575283 1.57914251685668
10 9 0.102247845815273 1.29320710908335
10 10 0.0978735195552301 1.90454581020779
