"k" "fold" "TR error" "VA error"
10 1 0.0955549737843848 1.86560886947698
10 2 0.0947197151360805 2.42447153483935
10 3 0.0955651868730067 1.4937628892638
10 4 0.0957913648592986 2.52505427226553
10 5 0.0955637491204373 1.73569017886085
10 6 0.0964633259603204 2.8687757361619
10 7 0.0960106765884359 2.67228051412636
10 8 0.0943479751576262 1.30271790168583
10 9 0.0959642543783497 1.31498064754932
10 10 0.0956694763923306 2.28273102425019
