"k" "fold" "TR error" "VA error"
10 1 0.0944180421687807 1.03681982613045
10 2 0.096923035942487 0.769637770762518
10 3 0.0952239674313772 1.50551969467154
10 4 0.0964660152919432 0.854491152822313
10 5 0.0972088066830807 1.20177688764271
10 6 0.0962957670605442 1.20272194845866
10 7 0.0963494110088541 0.777646829345939
10 8 0.0963011359356779 1.14194272446815
10 9 0.0962224272129767 1.0320094308407
10 10 0.0961071737923201 1.33559355707266
