"k" "fold" "TR error" "VA error"
10 1 0.165729629573607 1.4838744071913
10 2 0.181509926793758 0.766785222710229
10 3 0.174207857554781 0.909967780372924
10 4 0.174790935804533 0.791223384932478
10 5 0.16952203805909 0.986964685702909
10 6 0.18126717862096 0.961621691179917
10 7 0.177563708126417 0.546872098688302
10 8 0.177304043774459 1.14447542612652
10 9 0.178370570837597 1.07313882214141
10 10 0.169814951230256 1.25846336769664
