"k" "fold" "TR error" "VA error"
10 1 0.0949565988653202 0.973142354329252
10 2 0.0949883278029606 0.765732838879664
10 3 0.0960939515641273 1.47858075191655
10 4 0.0960547242399091 0.755090680593871
10 5 0.0959144140275038 1.11536763968414
10 6 0.0946153380571293 1.11117800205115
10 7 0.0966094977102682 0.686649892781377
10 8 0.0948430358672768 1.02949098355779
10 9 0.0935861242162698 0.978771196764521
10 10 0.0954204291984822 1.30242995423213
