"k" "fold" "TR error" "VA error"
10 1 0.0951610002609675 1.46149001964829
10 2 0.0959789026779774 1.73593906672312
10 3 0.0958626240742517 1.45430340781393
10 4 0.0947112860979516 1.9022493755009
10 5 0.0951525548601822 1.40843822143601
10 6 0.0949535769513956 2.02466309638607
10 7 0.0950955857056539 1.62230928053786
10 8 0.0950644848657578 1.07044634183837
10 9 0.0958782655055535 1.23495374542354
10 10 0.0954770266151047 1.87982931231139
