"k" "fold" "TR error" "VA error"
10 1 0.103716871947502 0.989200537421471
10 2 0.11157386286532 0.765884614898493
10 3 0.111086599550454 1.49593500886178
10 4 0.109082665650838 0.886239135438632
10 5 0.114313370122862 1.32158277164901
10 6 0.107727279843134 1.28782313620711
10 7 0.107835100313886 0.769665293419927
10 8 0.1001949267357 1.11478348543323
10 9 0.108393862264988 1.02467444343365
10 10 0.104476429529716 1.3706952448082
