"k" "fold" "TR error" "VA error"
10 1 0.414736766141689 0.716607323034198
10 2 0.422510446378522 0.741295559509321
10 3 0.405476998763741 0.73991170968431
10 4 0.412313523869891 0.665721128287274
10 5 0.405798445503139 0.71649837754107
10 6 0.392585175789256 0.84511532280934
10 7 0.408616963130149 0.515852562503146
10 8 0.400272928517326 1.01280780664067
10 9 0.409341022703027 0.670129451000853
10 10 0.407291620795594 0.67788264633333
