"k" "fold" "TR error" "VA error"
10 1 0.107193845499028 1.20820360806818
10 2 0.114907599674962 0.933655922134117
10 3 0.105951424137322 1.67423636248203
10 4 0.108157820123834 1.01271978402747
10 5 0.112460096803144 1.35820026199452
10 6 0.107000225166879 1.39184902281363
10 7 0.103478877434288 0.839686032775767
10 8 0.102738387889805 1.31058293063704
10 9 0.107721601523949 1.14436074298207
10 10 0.101224851553291 1.65943186139829
